                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    025-13-4-6   36.44%     30.45%     26.09%     3.94%   
                    06-13-24-5   32.39%     28.22%     25.56%     3.92%   
                    025-1-34-6   31.98%     28.85%     23.29%     3.83%   
                    02-135-4-6   36.44%     30.32%     26.39%     3.77%   
                    026-13-4-5   37.65%     31.44%     26.23%     3.76%   
                    03-14-2-56   29.15%     27.56%     24.61%     3.76%   
                    02-1-3-456   27.53%     30.34%     23.43%     3.71%   
                    013-2-46-5   44.53%     27.44%     24.93%     3.65%   
                    034-1-2-56   27.53%     27.43%     22.49%     3.65%   
                    026-1-34-5   33.20%     29.84%     23.43%     3.65%   
                    035-1-24-6   29.15%     26.03%     23.00%     3.50%   
                    02-14-3-56   32.39%     29.24%     24.92%     3.40%   
                    03-16-24-5   31.58%     27.43%     24.99%     3.29%   
                    05-134-2-6   35.22%     26.30%     25.73%     3.27%   
                    036-1-24-5   29.55%     26.92%     22.74%     3.27%   
                    0123-4-5-6   65.18%     28.93%     25.84%     3.26%   
                    024-1-3-56   32.79%     29.23%     23.27%     3.25%   
                    06-134-2-5   35.63%     27.32%     25.44%     3.06%   
                    034-12-5-6   38.87%     24.19%     21.97%     3.04%   
                    02-16-34-5   32.79%     29.61%     24.69%     3.02%   
                    02-14-35-6   33.20%     27.34%     24.57%     3.00%   
                    013-2-45-6   44.13%     25.20%     24.77%     2.98%   
                    02-1-346-5   29.55%     28.66%     22.11%     2.98%   
                    03-124-5-6   43.72%     24.14%     23.28%     2.91%   
                    025-14-3-6   36.03%     27.47%     24.52%     2.86%   
                    024-1-35-6   33.60%     27.32%     22.93%     2.85%   
                    03-15-24-6   29.15%     26.11%     23.65%     2.78%   
                    023-16-4-5   37.25%     30.88%     25.63%     2.74%   
                    02-14-36-5   33.20%     28.45%     23.88%     2.71%   
                    026-14-3-5   37.25%     28.46%     24.67%     2.68%   
                    02-1-345-6   29.15%     26.91%     22.28%     2.62%   
                    035-14-2-6   31.17%     25.14%     23.63%     2.60%   
                    024-1-36-5   33.60%     28.43%     22.23%     2.55%   
                    02-15-34-6   30.36%     28.28%     23.35%     2.50%   
                    036-14-2-5   31.58%     26.03%     23.37%     2.37%   
                    046-13-2-5   31.98%     26.66%     23.69%     2.36%   
                    034-16-2-5   31.98%     26.41%     23.50%     2.29%   
                    023-15-4-6   34.82%     29.56%     24.29%     2.22%   
                    0246-1-3-5   38.06%     28.22%     22.72%     2.11%   
                    045-13-2-6   31.17%     25.32%     23.70%     2.11%   
                    03-146-2-5   34.01%     26.37%     24.74%     2.04%   
                    0346-1-2-5   30.36%     25.66%     21.13%     2.03%   
                    0245-1-3-6   36.44%     27.06%     22.48%     2.01%   
                    024-16-3-5   37.25%     28.21%     24.28%     1.89%   
                    013-24-5-6   47.37%     22.83%     24.10%     1.87%   
                    0345-1-2-6   29.55%     24.48%     21.18%     1.86%   
                    034-15-2-6   29.55%     25.09%     22.16%     1.78%   
                    02-146-3-5   37.25%     28.05%     25.05%     1.69%   
                    024-15-3-6   34.82%     26.89%     22.94%     1.37%   
                    03-145-2-6   31.17%     24.92%     23.57%     1.28%   
                    02-145-3-6   34.41%     26.60%     23.87%     0.93%   
                    0134-2-5-6   53.04%     21.53%     23.00%     0.36%   
                    02-13-46-5   32.39%     26.11%     22.66%     0.24%   
                    023-1-46-5   32.39%     25.78%     20.80%     -0.15%  
                    02-13-45-6   31.98%     23.87%     22.51%     -0.44%  
                    023-1-45-6   31.98%     23.54%     20.65%     -0.82%  
                    02-134-5-6   38.46%     20.61%     21.72%     -2.40%  
                    024-13-5-6   37.65%     20.60%     20.82%     -2.59%  
                    023-14-5-6   37.25%     20.29%     20.60%     -2.82%  
                    0234-1-5-6   38.87%     20.30%     18.89%     -3.04%  
