                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    03-12-46-5   48.41%     34.51%     30.24%     11.78%  
                    035-14-2-6   43.65%     32.62%     32.01%     11.72%  
                    036-14-2-5   42.06%     31.93%     31.92%     11.70%  
                    03-15-24-6   42.86%     32.69%     31.87%     11.65%  
                    026-1-3-45   41.27%     35.17%     30.80%     11.65%  
                    013-2-4-56   58.73%     32.17%     30.91%     11.53%  
                    02-16-3-45   41.27%     35.24%     30.75%     11.52%  
                    0235-1-4-6   52.38%     32.91%     30.33%     11.41%  
                    023-1-46-5   46.83%     34.15%     30.79%     11.29%  
                    012-3-4-56   68.25%     34.61%     28.77%     11.19%  
                    02-1-34-56   42.06%     32.93%     29.90%     11.18%  
                    03-16-24-5   39.68%     31.37%     30.95%     11.10%  
                    012-35-4-6   69.05%     33.99%     28.46%     10.96%  
                    02-13-46-5   46.83%     34.22%     31.04%     10.95%  
                    02-15-34-6   45.24%     34.09%     30.44%     10.87%  
                    013-26-4-5   58.73%     31.87%     30.38%     10.84%  
                    02-1-345-6   42.86%     32.24%     29.55%     10.76%  
                    025-13-4-6   51.59%     32.88%     30.57%     10.72%  
                    03-125-4-6   53.97%     32.58%     29.49%     10.66%  
                    035-12-4-6   50.79%     32.61%     29.05%     10.47%  
                    036-12-4-5   49.21%     31.92%     28.97%     10.46%  
                    026-1-34-5   42.06%     32.71%     29.57%     10.43%  
                    03-14-2-56   40.48%     30.77%     31.06%     10.42%  
                    03-146-2-5   41.27%     30.99%     31.17%     10.40%  
                    02-16-34-5   42.06%     32.78%     29.52%     10.31%  
                    0-1234-5-6   63.49%     29.67%     29.76%     10.15%  
                    03-145-2-6   43.65%     31.79%     31.48%     9.99%   
                    013-2-45-6   58.73%     29.49%     29.57%     9.87%   
                    03-14-26-5   40.48%     30.47%     30.53%     9.74%   
                    012-3-45-6   68.25%     31.93%     27.43%     9.54%   
                    02-14-3-56   44.44%     33.21%     29.89%     9.51%   
                    02-146-3-5   45.24%     33.44%     30.00%     9.48%   
                    0236-1-4-5   47.62%     30.99%     29.10%     9.40%   
                    02-14-35-6   45.24%     32.59%     29.57%     9.27%   
                    0134-2-5-6   66.67%     28.07%     29.13%     9.21%   
                    03-12-4-56   47.62%     30.76%     28.10%     9.18%   
                    02-136-4-5   47.62%     31.06%     29.42%     9.11%   
                    02-145-3-6   47.62%     34.24%     30.30%     9.08%   
                    0124-3-5-6   77.78%     30.51%     27.12%     9.03%   
                    026-14-3-5   44.44%     32.99%     29.55%     8.76%   
                    023-1-4-56   46.03%     30.40%     28.65%     8.69%   
                    02-135-4-6   50.00%     31.81%     29.62%     8.62%   
                    013-24-5-6   61.11%     28.07%     28.60%     8.53%   
                    034-12-5-6   52.38%     28.07%     27.06%     8.46%   
                    023-15-4-6   49.21%     31.56%     29.19%     8.37%   
                    02-13-4-56   46.03%     30.47%     28.90%     8.35%   
                    012-34-5-6   69.05%     29.47%     26.20%     8.32%   
                    0126-3-4-5   68.25%     34.45%     28.47%     8.06%   
                    03-126-4-5   47.62%     30.61%     27.78%     7.94%   
                    0234-1-5-6   53.17%     27.18%     27.47%     7.88%   
                    023-16-4-5   46.03%     30.25%     28.27%     7.81%   
                    026-13-4-5   46.03%     30.24%     28.57%     7.60%   
                    03-12-45-6   47.62%     28.08%     26.76%     7.52%   
                    024-13-5-6   52.38%     27.24%     27.79%     7.34%   
                    023-1-45-6   46.03%     27.72%     27.31%     7.03%   
                    02-13-45-6   46.03%     27.79%     27.56%     6.69%   
                    03-124-5-6   53.17%     26.16%     25.94%     4.92%   
                    02-134-5-6   50.00%     25.74%     26.45%     4.29%   
                    023-14-5-6   49.21%     25.54%     26.07%     4.14%   
                    0123-4-5-6   77.78%     26.80%     25.07%     2.16%   
