name,AA,AE,AH,AO,AW,AY,EH,ER,EY,IH,IY,OW,OY,UH,UW
Per_Gower,86,147,510,152,56,149,195,168,108,388,209,94,4,25,142
Per_Helicanus,43,75,225,68,16,72,78,62,36,163,111,35,2,9,74
Per_KNIGHTS,2,2,4,1,0,1,1,2,1,2,3,0,1,1,1
Per_KNIGHTS.0.1,6,4,9,4,2,3,3,6,2,5,5,2,1,3,2
Per_KNIGHTS.0.2,3,3,4,2,0,2,3,3,2,2,4,0,1,1,2
Per_KNIGHTS.0.3,2,2,4,1,1,1,3,3,2,3,5,1,1,1,2
Per_LORDS.MYTILENE.0.1,0,1,3,0,0,1,0,4,2,3,1,0,0,1,0
Per_LORDS.PENTAPOLIS.0.1,1,7,10,3,2,3,6,2,3,6,8,1,0,0,2
Per_LORDS.PENTAPOLIS.0.2,1,1,3,1,0,1,1,2,3,0,4,0,0,0,1
Per_LORDS.PENTAPOLIS.0.3,2,0,6,0,1,0,2,3,1,5,0,0,0,0,1
Per_LORDS.TARSUS.1,2,5,13,5,1,4,3,4,5,5,4,2,0,0,1
Per_LORDS.TYRE,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Per_LORDS.TYRE.0.1,9,8,32,9,6,6,15,12,4,27,17,7,1,0,9
Per_LORDS.TYRE.0.2,1,2,21,5,7,3,6,6,1,15,6,5,0,1,11
Per_LORDS.TYRE.0.3,1,1,3,0,0,1,1,1,0,2,2,1,0,0,0
Per_LORDS.TYRE.Escanes,0,0,1,0,0,0,2,0,1,1,2,0,0,0,1
Per_Leonine,9,12,31,7,1,15,12,12,11,18,25,5,0,1,10
Per_Lychorida,3,5,17,9,0,4,2,5,6,15,10,0,0,3,5
Per_Lysimachus,39,53,176,54,27,49,62,52,35,118,87,33,3,17,50
Per_MESSENGERS.ANTIOCH.1,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0
Per_Marina,87,93,281,80,23,149,82,119,65,201,147,51,0,37,100
Per_Marshal,1,0,0,1,0,0,0,2,1,1,0,0,0,0,0
Per_PIRATES.0.1,1,0,1,0,1,0,0,1,0,2,1,2,0,0,0
Per_PIRATES.0.2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
Per_PIRATES.0.3,2,3,4,1,0,0,1,1,1,0,1,0,0,0,0
Per_Pander,18,18,52,15,7,9,22,24,11,30,33,8,0,3,13
Per_Pericles,242,357,1103,294,141,494,474,347,219,699,471,165,13,60,324
Per_Philemon,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
Per_SAILORS.1,5,3,19,6,3,3,3,8,2,13,9,3,0,0,1
Per_SAILORS.2,3,3,10,0,1,4,3,1,2,6,6,1,0,0,1
Per_SAILORS.MYTILENE.1,1,3,1,0,0,0,0,1,0,3,1,0,0,1,2
Per_SAILORS.TYRE.1,2,1,9,6,0,1,3,3,1,9,4,2,0,1,3
Per_SERVANTS.CERIMON.0.1,2,2,7,5,2,1,3,4,0,7,2,3,0,0,1
Per_SUPPLIANTS.1,0,2,3,0,1,3,3,0,0,4,1,0,0,1,0
Per_Simonides,71,88,244,83,19,93,114,107,64,214,114,47,5,8,111
Per_Thaisa,39,46,120,21,8,67,52,47,23,85,62,25,5,6,41
Per_Thaliard,4,18,52,16,5,27,16,7,3,41,24,8,0,6,10
R2_AbbotOfWestminster,5,7,19,7,1,10,7,2,3,8,10,6,0,1,5
R2_Aumerle,46,57,141,44,21,76,74,56,44,95,70,31,2,13,44
R2_Bagot,10,18,37,11,3,15,28,12,8,33,13,4,0,1,10
R2_Berkeley,5,4,20,7,2,9,3,3,5,10,4,2,0,0,10
R2_BishopOfCarlisle,23,36,141,29,12,30,66,33,16,99,56,23,4,7,33
R2_Bushy,17,22,72,32,2,24,29,13,15,63,30,12,0,2,22
R2_DuchessOfGloucester,26,31,119,30,11,49,63,37,25,70,31,29,1,7,16
R2_DuchessOfYork,63,61,164,37,32,78,54,48,29,110,95,21,7,10,41
R2_Exton,8,13,33,7,4,18,20,9,6,45,19,9,1,7,2
R2_Fitzwater,10,14,36,9,11,34,20,21,9,34,18,6,1,2,17
R2_Gardener,14,35,101,19,17,30,34,22,22,86,53,22,3,5,31
R2_Gaunt,92,141,386,90,55,155,149,104,79,279,141,63,11,20,86
R2_Green,9,23,64,20,9,16,31,23,10,57,21,11,0,3,12
R2_Groom,8,14,21,6,5,9,7,4,7,9,6,6,2,2,4
R2_HERALDS.1,5,3,14,4,1,1,5,5,3,7,4,1,0,0,7
R2_HERALDS.2,4,2,19,2,1,1,5,5,3,11,6,2,1,0,8
R2_HenryIV,156,269,895,219,84,329,278,239,160,518,317,133,25,46,193
R2_Hotspur,22,28,107,28,7,33,29,38,9,57,27,12,2,7,24
R2_Jailer,2,1,6,4,0,3,7,2,4,5,4,2,0,0,4
R2_LADIES.0.1,0,8,7,0,0,2,1,1,2,2,5,1,0,3,2
R2_LORDS.1,2,3,9,3,1,6,4,4,2,5,4,0,0,1,3
R2_LordMarshal,11,15,64,16,7,22,19,12,9,27,18,10,2,1,11
R2_Mowbray,62,87,289,56,26,156,89,61,63,175,85,52,7,17,68
R2_Northumberland,64,86,320,84,25,80,103,76,60,207,129,47,11,7,61
R2_Queen,61,63,201,50,33,82,83,55,40,181,92,66,5,17,50
R2_RichardII,328,480,1574,345,272,545,606,423,368,1005,588,273,20,66,321
R2_Ross,13,17,48,18,4,11,10,9,6,30,19,8,0,2,12
R2_SERVANTS.EXTON.0.1,0,0,0,0,0,0,1,2,0,2,3,0,0,0,0
R2_SERVANTS.GARDENER.1,4,4,22,6,3,1,4,12,3,14,6,5,0,2,4
R2_SERVANTS.YORK.1,2,4,7,8,1,10,3,2,4,2,2,0,0,0,3
R2_Salisbury,9,7,39,17,5,18,14,11,14,23,14,8,1,1,8
R2_Scroop,13,25,83,20,7,27,34,20,20,42,26,13,5,1,13
R2_Surrey,4,9,14,6,2,14,12,8,1,14,3,1,1,0,6
R2_WelshCaptain,7,5,33,8,4,5,20,13,9,21,17,1,2,4,4
R2_Willoughby,7,8,27,4,7,9,10,5,8,18,8,5,0,1,6
R2_York,145,157,547,139,75,207,227,140,116,417,226,100,10,40,168
R3_ATTENDANTS.0.1,1,3,9,4,1,3,5,2,1,9,4,3,0,1,2
R3_ATTENDANTS.RICHMOND,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
R3_ATTENDANTS.RICHMOND.0.1,2,1,4,2,1,1,1,0,0,1,0,2,0,1,1
R3_Archbishop,2,7,21,8,0,11,9,4,8,3,10,5,0,2,8
R3_BISHOPS,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
R3_BishopOfEly,2,3,9,7,0,7,6,1,2,7,7,2,0,1,3
R3_Blunt,4,6,21,2,2,13,6,3,1,13,4,2,0,1,1
R3_Brakenbury,14,21,65,17,7,26,17,14,11,38,23,13,1,0,16
R3_Buckingham,170,172,822,273,73,228,275,219,174,562,285,127,16,46,205
R3_CITIZENS,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
R3_CITIZENS.1,5,5,12,1,1,4,6,6,5,12,3,9,0,4,1
R3_CITIZENS.2,6,4,31,3,2,8,15,7,2,20,9,4,0,4,10
R3_CITIZENS.3,16,14,48,23,4,15,27,21,17,39,16,9,0,7,17
R3_Cardinal,4,5,17,9,0,7,4,3,1,18,14,3,0,2,5
R3_Catesby,18,25,98,55,3,43,44,20,27,88,45,16,1,10,39
R3_Clarence,78,115,350,92,31,136,125,92,49,224,141,64,6,24,91
R3_ClarencesBoy,14,11,39,14,7,16,17,16,6,36,19,6,1,4,12
R3_ClarencesDaughter,4,3,14,9,3,6,7,7,1,5,6,5,0,0,2
R3_Dorset,8,8,38,9,2,8,12,8,6,31,14,4,1,3,8
R3_DuchessOfYork,60,69,286,59,36,134,106,87,49,144,135,62,5,19,59
R3_EdwardIV,27,40,131,41,13,40,42,25,27,99,64,22,0,11,47
R3_EdwardV,18,27,109,32,15,41,37,38,35,72,41,12,2,7,23
R3_GENTLEMEN.0.1,0,3,4,4,0,1,1,0,0,1,0,1,0,0,0
R3_Grey,10,6,38,12,3,4,13,16,11,29,8,2,0,4,8
R3_Hastings,67,96,260,77,37,125,111,77,74,186,102,65,3,25,70
R3_HenryVI,6,1,14,2,3,8,6,6,0,8,12,2,1,1,1
R3_HenryVII,73,70,333,71,34,90,119,91,58,186,111,42,4,18,63
R3_Herbert,1,0,2,0,1,1,1,1,0,2,0,0,0,0,1
R3_Jailer,5,3,13,7,0,7,6,1,6,7,8,3,0,2,7
R3_LadyAnne,67,100,297,70,47,143,136,82,50,185,127,74,8,18,67
R3_Lovell,0,2,10,0,0,0,2,2,4,7,1,1,0,0,1
R3_MESSENGERS.1,4,2,7,3,1,4,7,5,1,8,3,0,0,0,0
R3_MESSENGERS.2,3,0,7,2,2,1,5,4,0,2,2,1,0,0,1
R3_MESSENGERS.3,4,7,17,5,0,4,2,5,4,7,4,3,0,0,2
R3_MESSENGERS.4,7,4,25,8,1,4,6,6,7,20,5,3,0,1,4
R3_MESSENGERS.X.1,2,5,20,11,0,6,4,5,2,8,5,3,0,0,5
R3_MESSENGERS.X.2,2,9,26,15,1,9,13,6,7,18,8,7,0,0,10
R3_MESSENGERS.X.3,0,0,1,2,0,2,0,0,0,1,1,0,0,0,1
R3_MURDERERS.1,27,31,103,22,33,32,34,29,24,72,51,23,5,3,40
R3_MURDERERS.2,17,47,107,26,12,45,36,31,28,83,40,13,0,7,30
R3_MayorOfLondon,4,8,22,12,3,6,12,7,13,20,12,5,0,4,6
R3_Norfolk,5,4,18,10,3,11,6,3,2,9,6,5,0,1,1
R3_Oxford,2,1,5,0,1,2,3,1,0,3,2,0,0,0,1
R3_PrinceEdward,2,2,10,2,2,6,5,2,0,12,6,3,0,1,2
R3_Pursuivant,4,3,1,3,0,1,2,3,0,1,1,1,0,1,2
R3_QueenElizabeth,107,171,516,146,65,217,224,208,107,329,209,87,15,35,152
R3_QueenMargaret,90,148,431,104,76,179,177,136,90,273,194,65,6,16,111
R3_Ratcliffe,17,17,60,24,8,19,20,16,10,34,19,8,0,3,14
R3_RichardIII,510,733,2297,586,252,896,913,690,458,1443,919,330,36,135,570
R3_Rivers,13,24,104,29,13,31,44,36,21,84,51,21,2,8,28
R3_Scrivener,5,10,26,7,3,8,13,7,5,29,14,6,0,3,5
R3_Sheriff,0,0,1,2,0,1,1,0,1,2,1,1,0,1,0
R3_SirChristopher,3,5,17,4,1,2,5,13,7,5,3,3,0,0,2
R3_SirJohn,2,2,1,3,0,3,2,1,1,0,1,0,0,0,1
R3_Stanley,52,59,246,70,21,88,83,51,46,119,102,30,4,15,55
R3_Surrey,1,1,0,0,0,4,1,1,0,1,0,0,0,1,0
R3_Tyrrel,14,18,82,17,1,18,32,14,15,38,31,15,0,3,20
R3_Vaughan,2,4,9,4,1,4,2,4,3,13,1,1,0,1,1
R3_York,15,35,83,16,12,50,26,28,22,63,43,28,3,11,29
Rom_Apothecary,2,4,12,4,1,3,8,2,1,12,5,1,0,2,5
Rom_Benvolio,56,87,302,63,32,99,106,76,53,187,145,87,5,17,77
Rom_CITIZENS,1,0,6,0,3,1,1,0,0,3,1,0,0,0,0
Rom_CITIZENS.0.1,2,4,9,0,3,2,1,4,4,11,5,2,0,0,0
Rom_Capulet,128,145,439,132,83,215,236,151,115,324,226,112,8,34,165
Rom_Chorus,5,12,69,7,11,10,36,12,12,33,28,13,1,4,20
Rom_Cousin,0,0,2,2,0,1,1,4,1,7,3,0,0,0,0
Rom_FriarJohn,3,4,33,4,4,6,12,11,3,23,11,8,0,3,5
Rom_FriarLawrence,128,194,702,152,98,279,294,187,143,440,293,169,6,44,164
Rom_Juliet,237,360,965,224,161,460,392,220,220,661,467,280,23,77,250
Rom_LadyCapulet,40,65,237,59,41,78,85,55,32,140,104,47,5,11,53
Rom_LadyMontague,3,4,3,1,1,2,1,1,2,3,3,4,0,1,2
Rom_MUSICIANS.0.1,2,2,17,2,3,6,3,5,9,10,8,4,0,1,5
Rom_MUSICIANS.0.2,0,3,6,6,3,1,1,5,3,8,3,0,0,2,2
Rom_MUSICIANS.0.3,1,0,1,0,0,1,0,0,2,0,0,1,0,0,1
Rom_Mercutio,95,194,586,124,77,164,174,130,122,321,201,108,2,37,100
Rom_Montague,12,25,72,16,10,27,39,20,18,57,34,24,0,8,25
Rom_Nurse,100,185,483,126,58,183,215,133,160,289,273,153,3,40,143
Rom_Paris,26,40,118,31,18,66,32,37,26,90,63,37,3,10,51
Rom_Petruchio,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0
Rom_PrinceEscalus,28,39,150,52,25,28,59,43,31,102,68,29,2,4,43
Rom_Romeo,234,386,1057,230,171,508,505,326,220,809,535,238,22,61,261
Rom_SERVANTS.CAPULET.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Rom_SERVANTS.CAPULET.0.1,6,12,24,11,2,4,10,11,9,18,11,4,1,5,7
Rom_SERVANTS.CAPULET.0.2,1,6,9,4,2,3,4,5,1,4,1,0,0,1,2
Rom_SERVANTS.CAPULET.0.3,1,1,4,2,0,1,2,2,2,2,5,0,2,0,1
Rom_SERVANTS.CAPULET.Gregory,8,10,28,9,11,10,12,9,9,17,13,5,0,2,13
Rom_SERVANTS.CAPULET.Peter,11,17,36,12,9,33,18,20,13,51,19,12,0,4,31
Rom_SERVANTS.CAPULET.Sampson,7,19,51,19,6,35,30,17,17,38,23,5,0,2,18
Rom_SERVANTS.CAPULET.X.1,6,12,32,0,7,14,14,14,11,25,9,1,0,4,15
Rom_SERVANTS.CAPULET.X.2,2,3,11,2,0,3,4,4,3,4,6,1,0,0,3
Rom_SERVANTS.MONTAGUE.Abram,0,2,5,3,0,3,1,5,0,0,0,2,0,0,5
Rom_SERVANTS.MONTAGUE.Balthasar,13,15,45,17,3,22,22,21,10,48,23,12,0,6,19
Rom_SERVANTS.PARIS.1,4,6,17,6,1,10,5,5,7,11,4,5,0,0,8
Rom_Tybalt,13,24,64,15,12,21,21,21,9,54,30,11,4,4,15
Rom_WATCHMEN.0.1,4,5,41,5,7,7,11,9,9,20,19,8,1,0,14
Rom_WATCHMEN.0.2,1,1,1,0,1,0,0,1,0,3,1,0,0,0,0
Rom_WATCHMEN.0.3,1,2,6,0,0,3,0,1,1,6,4,0,0,1,0
Shr_Baptista,68,91,294,91,48,115,121,96,69,194,127,56,1,24,111
Shr_Bianca,30,45,91,42,8,69,58,29,27,65,64,16,2,10,57
Shr_Biondello,41,87,224,52,14,51,67,75,32,122,72,45,5,13,60
Shr_Curtis,6,11,35,11,3,11,10,10,12,20,22,11,0,6,19
Shr_Gremio,62,136,302,73,33,110,114,109,63,223,137,58,4,25,108
Shr_Grumio,82,127,313,88,64,140,119,146,70,196,150,72,3,23,93
Shr_HUNTSMEN.0.1,1,3,11,5,1,7,4,1,2,5,3,0,0,1,0
Shr_HUNTSMEN.0.2,1,0,3,2,1,1,2,2,2,4,7,2,0,1,2
Shr_HUNTSMEN.0.3,2,4,4,3,2,4,1,2,2,7,8,1,0,0,3
Shr_Haberdasher,0,1,2,1,0,0,0,1,0,3,2,0,0,0,0
Shr_Hortensio,61,151,368,85,39,140,141,130,77,234,178,76,1,26,138
Shr_Hostess,2,2,7,1,0,3,3,1,1,1,1,3,0,0,3
Shr_Katherine,94,133,399,100,45,162,154,109,105,253,207,78,4,30,161
Shr_Lord,46,80,308,72,41,58,124,69,56,196,122,47,5,21,66
Shr_Lucentio,76,117,343,83,43,143,96,102,62,191,139,50,0,20,97
Shr_Merchant,20,34,102,23,7,29,24,32,19,58,50,17,1,6,29
Shr_Messenger,7,2,21,8,1,2,7,5,5,6,9,2,0,1,4
Shr_PLAYERS,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
Shr_PLAYERS.0.1,2,4,3,3,2,1,2,5,1,3,5,1,0,0,2
Shr_PLAYERS.0.2,2,2,1,2,0,1,0,2,0,1,2,2,0,0,0
Shr_Page,3,7,35,21,1,17,10,5,1,21,16,7,0,2,6
Shr_Petruchio,256,356,1104,258,139,437,395,341,298,652,517,188,5,71,329
Shr_SERVANTS.BAPTISTA.1,2,0,5,3,0,0,3,3,3,4,1,2,0,1,3
Shr_SERVANTS.LORD,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Shr_SERVANTS.LORD.0.1,6,9,32,16,4,7,10,12,11,14,18,6,0,4,10
Shr_SERVANTS.LORD.0.2,5,6,17,10,2,2,5,5,7,23,13,4,1,1,11
Shr_SERVANTS.LORD.0.3,4,15,21,11,1,3,12,7,6,7,11,10,0,1,3
Shr_SERVANTS.PETRUCHIO.0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Shr_SERVANTS.PETRUCHIO.Joseph,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0
Shr_SERVANTS.PETRUCHIO.Nathaniel,0,2,2,1,4,1,3,6,0,4,6,2,0,0,0
Shr_SERVANTS.PETRUCHIO.Nicholas,0,0,0,0,0,0,1,2,0,0,3,1,0,0,0
Shr_SERVANTS.PETRUCHIO.Peter,0,0,0,0,0,1,0,5,0,2,4,1,0,0,1
Shr_SERVANTS.PETRUCHIO.Phillip,0,0,0,0,2,0,0,2,0,0,3,0,0,0,0
Shr_Sly,25,45,119,45,9,71,47,29,26,58,59,22,1,13,18
Shr_Tailor,2,10,31,6,5,8,6,8,8,22,15,2,0,3,9
Shr_Tranio,115,242,577,147,34,175,187,200,110,332,239,99,4,27,208
Shr_Vincentio,20,31,90,16,6,31,22,26,21,64,27,21,0,4,27
Shr_Widow,4,5,17,3,2,10,6,5,0,14,13,4,0,1,4
TGV_Antonio,11,26,66,10,14,27,34,20,5,51,28,8,2,3,15
TGV_Duke,75,140,373,101,54,181,157,138,75,234,177,53,3,19,94
TGV_Eglamour,8,19,47,15,5,11,19,16,10,35,29,8,1,4,12
TGV_Host,9,18,26,8,8,17,9,5,8,24,18,3,0,2,23
TGV_Julia,119,233,567,113,63,234,212,178,117,413,256,99,4,61,185
TGV_Lance,93,200,407,115,56,168,157,155,86,301,191,72,4,31,93
TGV_Lucetta,31,45,129,37,6,47,49,34,39,88,55,31,0,10,47
TGV_OUTLAWS.1,10,15,45,11,8,12,11,17,6,21,17,6,0,2,12
TGV_OUTLAWS.2,7,11,33,5,3,8,11,7,3,15,12,0,0,0,18
TGV_OUTLAWS.3,11,22,67,8,12,14,17,15,7,29,23,11,0,3,14
TGV_Pantino,14,21,81,24,8,29,29,32,13,51,25,10,3,6,39
TGV_Proteus,145,289,810,220,87,390,328,274,157,563,349,133,10,45,260
TGV_SERVANTS.1,1,1,1,2,0,1,0,1,0,1,1,0,0,1,1
TGV_Speed,80,158,311,95,36,141,123,164,53,200,167,61,1,20,133
TGV_Sylvia,56,106,244,70,31,127,117,86,57,166,116,64,1,28,98
TGV_Thurio,21,37,82,25,8,51,35,30,14,56,36,7,0,4,34
TGV_Valentine,126,249,696,179,82,298,276,224,147,453,325,120,14,52,197
TNK_ATTENDANTS.1,1,1,8,1,0,3,1,1,0,1,0,1,0,0,3
TNK_Arcite,203,295,955,188,108,338,353,328,181,519,432,170,10,54,278
TNK_Boy,6,2,24,11,1,8,19,10,9,22,9,10,1,0,4
TNK_Brother,3,4,13,2,2,6,9,5,4,11,5,5,0,0,2
TNK_COUNTRYMEN.0.1,4,12,22,3,2,9,15,12,4,12,12,3,1,2,5
TNK_COUNTRYMEN.0.2,8,16,58,13,5,13,31,17,10,29,38,13,2,3,11
TNK_COUNTRYMEN.0.3,6,15,46,7,3,5,17,12,8,13,28,4,0,3,17
TNK_COUNTRYMEN.0.4,4,3,28,5,7,9,10,6,9,13,9,8,3,1,3
TNK_COUNTRYMEN.0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
TNK_COUNTRYWOMEN.0.1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0
TNK_Daughter,134,198,631,164,78,246,283,153,121,396,293,119,10,66,164
TNK_Doctor,27,57,183,23,17,38,56,83,39,117,61,22,3,12,51
TNK_Emilia,135,238,740,153,75,256,266,234,121,440,251,142,16,57,156
TNK_Epilogue,11,19,34,7,6,11,18,8,13,21,14,8,1,3,14
TNK_FRIENDS.1,11,13,32,8,2,13,21,7,7,21,20,14,0,4,6
TNK_FRIENDS.2,11,11,40,4,4,7,13,10,10,25,12,4,0,10,15
TNK_Herald,3,6,22,2,0,3,9,3,9,6,5,1,1,0,2
TNK_Hippolyta,38,58,157,51,14,70,75,52,42,111,81,32,2,20,39
TNK_Jailer,45,53,179,47,11,62,68,68,44,100,83,34,2,14,62
TNK_KNIGHTS.PALAMON,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1
TNK_KNIGHTS.PALAMON.0.1,3,3,17,4,0,1,7,7,5,4,3,1,0,1,3
TNK_KNIGHTS.PALAMON.0.2,1,2,8,1,1,0,4,4,2,5,3,1,0,0,2
TNK_KNIGHTS.PALAMON.0.3,1,0,4,0,0,0,1,1,0,3,2,1,0,0,2
TNK_MESSENGERS.X.1,20,23,87,15,10,29,30,32,23,67,40,20,0,5,9
TNK_MESSENGERS.X.2,3,1,3,0,0,1,2,0,1,1,2,1,0,0,6
TNK_MESSENGERS.X.3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
TNK_OTHERS,1,1,5,1,1,1,2,1,2,4,0,1,0,0,0
TNK_Palamon,222,375,1052,246,161,402,360,346,195,610,450,206,11,84,285
TNK_Pirithous,58,69,185,49,17,65,89,94,51,172,85,49,2,16,55
TNK_Prologue,12,21,73,14,9,14,14,22,21,46,28,16,0,5,21
TNK_QUEENS.1,27,33,133,40,28,19,50,41,31,76,42,30,1,11,33
TNK_QUEENS.2,13,29,93,26,12,22,30,24,19,52,38,16,1,6,20
TNK_QUEENS.3,25,20,77,22,10,20,41,17,19,50,32,25,1,6,18
TNK_Schoolmaster,26,54,242,48,20,47,64,41,52,104,93,22,3,12,50
TNK_Servant,5,8,21,0,2,4,3,3,6,17,3,3,0,0,2
TNK_Taborer,0,3,0,0,0,1,0,0,0,0,1,0,1,0,1
TNK_Theseus,130,208,622,174,72,171,255,194,120,364,242,92,8,36,191
TNK_Valerius,1,4,29,5,1,1,9,1,5,20,9,2,0,2,8
TNK_Woman,7,12,15,3,1,9,5,3,4,6,8,4,0,6,2
TNK_Wooer,33,64,186,41,17,73,78,61,43,104,95,28,3,11,51
TN_ATTENDANTS.OLIVIA.1,1,2,8,1,1,1,3,2,0,3,2,0,0,1,0
TN_ATTENDANTS.ORSINO.Curio,3,2,9,3,2,3,1,2,1,8,6,3,0,2,2
TN_ATTENDANTS.ORSINO.Valentine,5,8,28,6,1,7,9,11,6,17,16,6,0,1,10
TN_AndrewAguecheek,46,127,250,74,19,131,109,72,53,163,131,59,1,22,73
TN_Antonio,41,70,199,62,21,73,65,54,40,146,97,35,3,10,68
TN_Captain,10,19,70,16,5,17,22,20,14,34,19,17,0,3,19
TN_Fabian,42,75,235,56,28,51,64,55,35,163,117,44,2,21,68
TN_Feste,124,226,566,112,62,225,232,192,153,366,223,114,4,55,183
TN_Malvolio,102,216,547,118,45,204,208,140,118,383,268,115,6,39,182
TN_Maria,59,103,294,66,28,104,83,87,84,237,141,53,3,17,89
TN_OFFICERS.1,2,12,22,8,1,8,8,5,7,19,10,12,0,1,4
TN_OFFICERS.2,0,2,5,1,1,2,1,3,2,0,3,4,0,0,2
TN_Olivia,126,194,550,122,79,223,183,126,107,388,245,132,1,43,197
TN_Orsino,87,174,428,89,57,144,144,106,69,250,167,109,8,16,89
TN_Priest,4,6,24,4,1,9,5,3,1,7,5,5,0,0,2
TN_Sebastian,44,108,250,58,29,103,95,78,42,149,127,60,1,18,69
TN_TobyBelch,119,239,706,142,98,234,246,187,129,445,295,131,5,37,155
TN_Viola,126,241,659,142,55,308,191,204,141,375,274,121,4,48,201
Tim_ATTENDANTS.TIMON.0.1,0,0,1,1,0,1,1,0,0,1,2,0,0,0,0
Tim_Alcibiades,63,105,286,94,36,132,107,72,60,202,116,59,3,14,70
Tim_Apemantus,113,138,368,78,92,167,168,98,92,238,177,81,7,41,101
Tim_BANDITS.1,12,13,29,2,1,6,8,9,3,22,15,6,0,2,4
Tim_BANDITS.2,5,5,9,1,1,3,5,3,2,13,8,2,0,0,2
Tim_BANDITS.3,7,4,12,2,1,5,7,3,3,10,13,3,0,0,2
Tim_Cupid,1,2,13,2,2,7,4,1,6,3,9,1,0,1,4
Tim_FRIENDS.0,1,0,2,0,0,1,0,0,0,1,1,1,0,0,0
Tim_FRIENDS.0.1,5,16,37,9,10,17,12,11,9,30,20,7,1,3,13
Tim_FRIENDS.0.2,15,13,42,12,3,17,9,12,5,29,19,12,0,4,14
Tim_FRIENDS.0.3,2,4,11,2,1,5,1,0,0,12,10,5,0,2,4
Tim_FRIENDS.0.4,0,1,3,1,2,5,1,0,2,1,2,1,0,0,0
Tim_FRIENDS.Lucius,31,33,97,16,13,42,38,16,11,48,43,11,0,11,25
Tim_FRIENDS.Lucullus,20,17,77,17,14,28,32,13,6,44,31,11,1,9,14
Tim_FRIENDS.Sempronius,6,21,49,10,4,25,9,12,10,34,22,9,2,2,14
Tim_FRIENDS.Ventidius,5,7,14,5,1,6,4,8,2,10,8,4,0,0,6
Tim_Flavius,76,119,305,121,41,132,156,95,83,247,151,83,5,48,118
Tim_Fool,9,16,60,13,5,18,14,17,7,23,18,10,0,5,17
Tim_Jeweler,1,6,17,6,0,6,7,4,2,17,7,5,0,2,6
Tim_LADIES,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
Tim_LADIES.0.1,0,2,3,2,0,2,1,0,1,1,2,1,0,0,1
Tim_LORDS,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0
Tim_LORDS.0.1,8,15,25,9,6,13,13,11,3,12,21,7,0,2,6
Tim_LORDS.0.2,4,6,30,11,4,9,11,6,5,21,17,10,1,1,5
Tim_LORDS.0.3,2,0,6,2,1,2,2,0,0,0,5,5,0,0,3
Tim_MESSENGERS.X.1,2,3,8,6,0,4,4,7,3,12,4,3,0,1,2
Tim_MESSENGERS.X.2,0,1,5,2,0,0,1,0,0,2,1,0,0,0,0
Tim_MESSENGERS.X.3,5,2,20,4,1,6,11,8,5,16,7,6,0,0,3
Tim_Merchant,3,5,15,6,0,2,3,4,2,11,8,4,0,3,3
Tim_OldMan,9,17,52,19,3,26,19,19,6,42,18,12,1,0,9
Tim_Painter,19,33,142,36,13,39,45,39,23,93,46,31,0,11,32
Tim_Phrynia,1,2,7,6,2,3,3,0,0,5,4,3,0,1,1
Tim_Poet,47,59,217,49,24,55,62,67,53,143,70,32,0,6,57
Tim_SENATORS.0.1,9,26,50,14,6,12,24,29,11,41,28,6,1,4,24
Tim_SENATORS.0.2,1,9,18,3,4,1,3,8,6,19,7,5,0,1,7
Tim_SENATORS.0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tim_SENATORS.1,20,27,108,25,20,31,44,31,16,59,41,18,0,4,23
Tim_SENATORS.2,17,28,92,26,17,28,44,33,25,59,18,12,0,1,18
Tim_SENATORS.3,1,3,4,1,2,2,0,3,1,2,3,0,0,1,0
Tim_SENATORS.4,1,2,2,0,0,1,0,1,1,2,1,0,0,0,0
Tim_SENATORS.X,14,20,65,21,5,41,17,14,18,55,25,15,1,2,14
Tim_SERVANTS.Caphis,5,5,37,16,2,14,4,10,10,24,14,5,0,7,14
Tim_SERVANTS.Hortensius,3,8,15,4,2,7,10,5,4,7,8,4,0,0,3
Tim_SERVANTS.ISIDORE.1,3,3,15,11,1,6,5,2,6,6,9,1,0,3,5
Tim_SERVANTS.LUCIUS.1,13,9,52,16,7,15,10,15,13,40,12,6,0,5,10
Tim_SERVANTS.LUCULLUS.1,0,1,3,3,1,4,0,0,0,4,3,1,0,0,3
